id,popularity,runtime,vote_average,vote_count,,,,,
,1.50211,97,5.4,25,,,,,
,1.260314,81,6.6,32,,,,,
,0.547654,96,0,1,,,,,
,0.0206,97,4.8,2,,,,,
,0.429587,88,3.3,9,,,,,
,0.098351,96,8,1,,,,,
,3.629777,105,6.2,32,,,,,
,0.060003,0,8,1,,,,,
,7.145832,76,6.4,55,,,,,
,3.638411,96,4.9,23,,,,,
,1.255771,99,5.4,8,,,,,
,0.783842,84,3.5,4,,,,,
,0.118324,94,6.1,6,,,,,
,0.023681,87,5.5,3,,,,,
,2.948576,93,6.1,47,,,,,
,0.243853,90,4.5,2,,,,,
,1.563711,92,4.7,31,,,,,
,0.653495,85,4.8,11,,,,,
,1.233688,96,7.6,26,,,,,
,0.153625,90,5.7,3,,,,,
,0.328498,85,5,4,,,,,
,0.4594,84,3.2,3,,,,,
,7.207051,83,4.9,78,,,,,
,6.679954,95,5.7,117,,,,,
,1.284741,94,5.3,3,,,,,
,0.973323,90,6.6,8,,,,,
,1.859965,95,4,42,,,,,
,3.418372,93,3.5,34,,,,,
,0.65434,90,4.1,7,,,,,
,0.178689,103,6.6,28,,,,,
,7.310879,87,5.7,92,,,,,
,8.976128,100,5.5,155,,,,,
,0.280829,90,5,1,,,,,
,0.795698,83,7.4,8,,,,,
,16.015599,108,8,357,,,,,
,5.974156,100,5.3,66,,,,,
,9.270133,113,7.3,156,,,,,
,0.392658,0,5,2,,,,,
,25.918007,103,6.8,701,,,,,
,4.0971,96,6.1,73,,,,,
,2.34239,107,7.4,23,,,,,
,20.967146,85,7.3,390,,,,,
,10.639774,100,5.8,160,,,,,
,47.651878,70,6.8,1405,,,,,
,0.957022,88,6.5,15,,,,,
,5.424916,107,6.7,56,,,,,
,0.007254,78,0,0,,,,,
,0.175885,90,5,1,,,,,
,14.238376,85,5.8,110,,,,,
,9.436431,91,6.4,163,,,,,
,0.339757,95,5.2,9,,,,,
,3.060685,85,6.5,34,,,,,
,5.023091,86,5,62,,,,,
,0.504251,90,2,1,,,,,
,12.049373,123,7.7,469,,,,,
,0.108135,93,7,1,,,,,
,5.870319,88,6.9,103,,,,,
,0.59424,114,5.6,10,,,,,
,3.643662,88,7.8,13,,,,,
,1.824184,109,7.6,45,,,,,
,0.006943,0,0,0,,,,,
,0.038706,83,7.8,3,,,,,
,2.171288,101,6.1,7,,,,,
,5.292536,94,7.3,23,,,,,
,0.004922,87,0,0,,,,,
,1.186971,90,3.7,25,,,,,
,11.205726,91,6.1,311,,,,,
,6.003418,90,6.6,98,,,,,
,0.322553,14,5.9,8,,,,,
,19.326115,110,6.9,324,,,,,
,1.517771,75,8,6,,,,,
,1.453146,86,6.5,35,,,,,
,25.186002,85,6.8,556,,,,,
,5.498834,89,7.7,43,,,,,
,12.203041,95,6,210,,,,,
,14.386807,102,5.4,219,,,,,
,8.429295,107,7.6,127,,,,,
,0.471264,88,5.6,5,,,,,
,3.283886,99,4.5,52,,,,,
,12.284939,90,5.7,209,,,,,
,1.039149,95,3.8,4,,,,,
,18.644023,85,7.6,334,,,,,
,9.188431,171,7.7,87,,,,,
,1.623769,86,5.9,13,,,,,
,7.731064,97,6.7,31,,,,,
,2.868942,104,6.5,31,,,,,
,0.631571,84,5.5,7,,,,,
,12.378031,107,6.5,240,,,,,
,0.578798,107,0,0,,,,,
,0.003142,92,0,0,,,,,
,1.471139,80,5.2,16,,,,,
,1.352222,90,4.8,87,,,,,
,0.429083,103,6.2,5,,,,,
,0.045648,70,0,0,,,,,
,4.596157,90,5.6,63,,,,,
,0.283059,68,4.8,5,,,,,
,2.659006,87,5.3,26,,,,,
,3.898498,101,7.4,59,,,,,
,41.690578,81,6.3,1055,,,,,
,3.409764,225,7.1,66,,,,,
,10.861167,83,6.4,66,,,,,
,0.099902,106,5.5,2,,,,,
,0.006069,103,0,0,,,,,
,0.069277,90,6,2,,,,,
,0.350557,0,3,1,,,,,
,0.071349,105,5,1,,,,,
,0.012942,0,0,0,,,,,
,2.651304,102,6,63,,,,,
,1.501688,98,4.8,4,,,,,
,10.730056,88,7.3,168,,,,,
,0.010909,80,0,0,,,,,
,0.001586,98,4.6,4,,,,,
,0.061248,83,6,1,,,,,
,6.093989,122,7,100,,,,,
,0.48088,115,4.2,3,,,,,
,2.651418,86,6.1,35,,,,,
,15.611857,79,5.4,315,,,,,
,1.292948,87,5.8,22,,,,,
,2.537032,97,5.7,30,,,,,
,0.772668,105,7.2,8,,,,,
,11.578545,88,7.4,210,,,,,
,0.05021,120,6.2,21,,,,,
,0.906096,94,7.3,10,,,,,
,2.778633,102,7.8,17,,,,,
,0.920591,102,7.5,4,,,,,
,1.447734,83,6.3,32,,,,,
,0.109579,93,7,2,,,,,
,1.09454,86,5.6,6,,,,,
,0.082978,101,4.8,4,,,,,
,0.619136,111,7,11,,,,,
,8.519202,90,6.9,106,,,,,
,0.36447,86,4.8,4,,,,,
,0.039077,98,4,3,,,,,
,0.665512,95,5.3,4,,,,,
,3.433625,91,6.4,26,,,,,
,17.378455,90,6,356,,,,,
,0.425195,88,7.1,17,,,,,
,39.756748,207,8.2,878,,,,,
,0.388401,89,6.9,7,,,,,
,1.354816,97,4.7,13,,,,,
,0.459625,84,4.9,8,,,,,
,9.108949,85,5.7,251,,,,,
,1.65426,100,4.2,11,,,,,
,1.390909,112,6.2,9,,,,,
,26.406001,94,6.2,587,,,,,
,0.218736,91,4,1,,,,,
,0.383442,91,5,1,,,,,
,2.391847,87,4.5,34,,,,,
,1.68502,98,6.9,22,,,,,
,0.607782,95,7,8,,,,,
,0.046903,87,5,2,,,,,
,10.924273,104,5.9,208,,,,,
,0.021419,96,0,0,,,,,
,14.142073,103,7.3,371,,,,,
,1.600171,104,3.5,14,,,,,
,0,0,0,0,,,,,
,0.397323,110,3.4,4,,,,,
,3.637857,90,6.5,49,,,,,
,0.080105,101,0,0,,,,,
,0.251828,94,5.2,3,,,,,
,0.674398,0,6,2,,,,,
,0.072359,90,0,0,,,,,
,0.087574,108,5.5,1,,,,,
,0.069244,82,5,1,,,,,
,0.073079,84,2,1,,,,,
,6.672008,82,6.3,113,,,,,
,0.161517,0,4.3,4,,,,,
,7.330691,107,7.2,53,,,,,
,0.165257,0,2.4,4,,,,,
,4.442355,84,6.2,38,,,,,
,3.905877,103,5.9,41,,,,,
,0.136721,0,0,0,,,,,
,1.933366,89,6.1,37,,,,,
,0.052942,0,8,1,,,,,
,1.014966,98,7,38,,,,,
,4.321249,132,6.9,42,,,,,
,0.160234,90,4.2,5,,,,,
,23.603514,95,6.7,554,,,,,
,25.349758,90,6.9,462,,,,,
,47.456823,86,5.9,1316,,,,,
,3.291609,91,7.2,52,,,,,
,64.782984,91,7.8,1708,,,,,
,0.034135,90,7,7,,,,,
,0.033883,0,1,1,,,,,
,1.063439,91,7.5,22,,,,,
,0.084344,92,3.8,5,,,,,
,0.133619,0,5,2,,,,,
,8.022122,87,6.6,117,,,,,
,38.100488,99,5.8,923,,,,,
,1.428483,80,5.5,22,,,,,
,3.703005,97,6.6,51,,,,,
,0.003352,84,0,0,,,,,
,0.231297,97,5.6,4,,,,,
,11.347855,91,7.8,115,,,,,
,3.232447,197,7.4,60,,,,,
,2.77754,86,6.3,22,,,,,
,0.968865,100,5,19,,,,,
,35.037625,85,7.3,894,,,,,
,19.331884,89,6,316,,,,,
,0.59458,84,5.1,8,,,,,
,1.085909,88,6.9,23,,,,,
,5.061107,90,4.9,49,,,,,
,0.049921,90,6.8,6,,,,,
,0.249561,98,4.7,3,,,,,
,59.259204,96,8.2,2078,,,,,
,1.170257,83,7.6,9,,,,,
,11.871424,105,7.7,275,,,,,
,28.858238,94,6.9,332,,,,,
,1.314576,112,8,26,,,,,
,1.505703,102,6.2,11,,,,,
,11.818333,98,6.4,138,,,,,
,1.410387,91,6.1,16,,,,,
,4.270596,81,6.4,64,,,,,
,0.627763,0,0,0,,,,,
,1.673208,73,6.3,36,,,,,
,0.713906,80,6.4,64,,,,,
,0.17817,88,4.8,4,,,,,
,7.791898,110,7.6,127,,,,,
,0.025211,104,7.3,2,,,,,
,0.055868,101,5.5,3,,,,,
,0.008453,95,7,2,,,,,
,0.374291,94,3,1,,,,,
,0.045429,0,5.3,4,,,,,
,1.088501,90,2.8,6,,,,,
,0.062979,110,7,1,,,,,
,6.473667,80,5.9,124,,,,,
,1.905197,90,6.8,3,,,,,
,0.001389,94,0,0,,,,,
,0.006323,98,0,0,,,,,
,0.583446,99,6.2,11,,,,,
,1.452199,96,5,22,,,,,
,2.733725,97,5.7,45,,,,,
,8.942203,90,6.3,221,,,,,
,20.601483,113,6.7,433,,,,,
,1.45917,91,6.3,23,,,,,
,0.005883,0,0,0,,,,,
,3.877036,101,6.5,27,,,,,
,1.70819,94,5.7,13,,,,,
,0.812855,96,5.7,16,,,,,
,0.126304,100,5,4,,,,,
,0.018087,90,0,0,,,,,
,44.656151,90,6.9,1069,,,,,
,0.619348,78,5.8,9,,,,,
,0.293649,72,7.5,12,,,,,
,5.742359,73,4.9,11,,,,,
,21.825564,90,6.4,381,,,,,
,0.055325,96,3,1,,,,,
,0.375423,92,5.5,2,,,,,
,0.120505,75,7,3,,,,,
,6.978907,99,4.1,75,,,,,
,0.493223,86,5.9,6,,,,,
,5.251143,92,6.9,57,,,,,
,20.265518,101,6.6,523,,,,,
,0.130169,90,4.8,3,,,,,
,0.46049,93,5.5,4,,,,,
,0.399491,94,0,0,,,,,
,5.217002,106,6.4,101,,,,,
,0.065103,96,5.7,7,,,,,
,1.063615,107,5,12,,,,,
,0.010607,0,0,0,,,,,
,1.084387,0,4.2,14,,,,,
,0.172299,108,5.5,2,,,,,
,0.278981,90,0,0,,,,,
,0.785744,151,7,21,,,,,
,0.0921,0,10,1,,,,,
,0.166655,118,7.7,3,,,,,
,18.450613,92,6.9,733,,,,,
,0.58954,106,0,0,,,,,
,0.126676,86,6.9,6,,,,,
,0.065155,103,5.2,10,,,,,
,1.183892,69,4.3,5,,,,,
,2.043661,80,6.7,41,,,,,
,33.142185,93,6.6,1213,,,,,
,13.971674,94,6.8,253,,,,,
,38.771062,99,7.6,883,,,,,
,0.622752,66,5.1,27,,,,,
,0.004998,85,0,0,,,,,
,0.616283,101,6.5,10,,,,,
,2.836537,101,6.6,7,,,,,
,5.937602,119,6.3,31,,,,,
,0.06104,103,8,2,,,,,
,0.062089,86,8,1,,,,,
,1.077321,90,4.9,14,,,,,
,0.472123,92,5.5,2,,,,,
,4.009379,95,4.6,24,,,,,
,3.299345,84,5.8,23,,,,,
,0.018716,89,0,0,,,,,
,0.092562,59,7.7,3,,,,,
,3.225189,126,7.8,65,,,,,
,1.948435,86,6.1,34,,,,,
,31.339015,87,7.7,687,,,,,
,0.15066,106,6.8,4,,,,,
,4.980585,86,4.6,9,,,,,
,0.145014,89,6,4,,,,,
,0.036532,105,0,0,,,,,
,1.045623,93,6.5,4,,,,,
,0.254659,94,0,0,,,,,
,7.072118,89,7.8,112,,,,,
,1.041254,96,7.4,163,,,,,
,6.722213,84,6.1,25,,,,,
,0.015189,77,0,0,,,,,
,0.327622,104,0,0,,,,,
,25.402697,92,6.8,527,,,,,
,0.132878,97,4.6,18,,,,,
,0.050978,109,5,1,,,,,
,8.570328,78,5.5,19,,,,,
,19.052179,85,7.3,453,,,,,
,0.619979,90,4.9,4,,,,,
,0.465404,93,5.5,2,,,,,
,2.805351,86,5.8,49,,,,,
,0.076647,98,0,0,,,,,
,8.701183,25,7.5,153,,,,,
,0.021392,72,0,0,,,,,
,2.557258,73,7.2,11,,,,,
,0.523122,80,6.8,6,,,,,
,3.284903,91,7.4,90,,,,,
,0.015697,89,0,0,,,,,
,6.192383,85,6.3,108,,,,,
,0.005256,90,0,0,,,,,
,12.833247,90,6.5,137,,,,,
,2.213889,88,5.9,24,,,,,
,1.112792,95,7.1,20,,,,,
,9.452808,120,6.5,178,,,,,
,0.002388,70,0,0,,,,,
,4.563698,111,6.6,64,,,,,
,18.045782,87,4.9,361,,,,,
,20.399578,89,7.5,485,,,,,
,2.353483,78,5.7,19,,,,,
,5.497682,100,7.1,51,,,,,
,0.001117,99,4.9,8,,,,,
,1.680525,90,6.5,30,,,,,
,0.28397,0,0,0,,,,,
,10.826253,85,6.3,155,,,,,
,7.676677,96,7.4,203,,,,,
,8.302951,88,5.2,40,,,,,
,0.186401,68,7,2,,,,,
,0.053755,85,5,1,,,,,
,0.074005,106,7.3,6,,,,,
,0.394575,77,5.5,2,,,,,
,0.020168,80,6.4,4,,,,,
,27.788067,84,7.1,586,,,,,
,0.020839,86,6,1,,,,,
,0.408073,87,3.7,3,,,,,
,0.140989,90,3.3,3,,,,,
,10.400603,100,6.6,506,,,,,
,0.838957,82,4.5,11,,,,,
,7.052422,82,5.2,58,,,,,
,2.407048,82,4.4,32,,,,,
,0.176377,75,6.4,4,,,,,
,0.620554,87,6.7,10,,,,,
,6.328665,92,5.8,121,,,,,
,1.578903,98,6.3,23,,,,,
,0.833937,83,6,42,,,,,
,0.557602,99,6,2,,,,,
,2.380332,99,5.6,59,,,,,
,0.412342,93,5.1,6,,,,,
,0.077577,110,5,1,,,,,
,0.293587,111,8.3,3,,,,,
,1.777148,47,6.9,41,,,,,
,0.048726,93,5,1,,,,,
,27.662696,95,5.8,631,,,,,
,0.54562,81,5.7,3,,,,,
,0.76368,83,6.6,4,,,,,
,0.970351,96,6.8,2,,,,,
,2.058834,89,6.4,36,,,,,
,0.00734,90,7,1,,,,,
,0.049469,95,2,1,,,,,
,0.160779,83,3.2,8,,,,,
,3.277287,117,7.9,64,,,,,
,0.595809,75,3.5,2,,,,,
,0.611081,80,6.4,15,,,,,
,0.003582,78,0,0,,,,,
,0.123068,109,6.1,8,,,,,
,0.056459,89,0,0,,,,,
,1.330379,89,6.3,26,,,,,
,19.748658,92,7.4,755,,,,,
,0.027811,64,6,9,,,,,
,0.362633,85,6.3,8,,,,,
,2.634007,97,6.8,44,,,,,
,0.039264,78,5.5,2,,,,,
,7.101197,85,6,131,,,,,
,3.320622,97,6.4,77,,,,,
,0.038143,90,0,0,,,,,
,0.048948,90,6,1,,,,,
,1.048524,120,6.8,19,,,,,
,3.619167,91,4.7,79,,,,,
,1.243955,85,6.2,15,,,,,
,0.327794,60,0,0,,,,,
,0.67457,88,5.6,12,,,,,
,3.545991,78,4.2,13,,,,,
,4.553644,93,6.2,110,,,,,
,1.464566,111,6.7,17,,,,,
,1.193779,90,6.6,17,,,,,
,0.332679,84,2,1,,,,,
,0.212443,111,7.4,63,,,,,
,0.029757,90,6,2,,,,,
,0.166513,82,0,0,,,,,
,0.918116,98,6,1,,,,,
,23.307949,77,6.9,658,,,,,
,0.022173,80,7.5,2,,,,,
,14.269792,81,6.6,238,,,,,
,0.642552,85,5.9,5,,,,,
,1.444476,120,7,6,,,,,
,0.857008,98,5.7,7,,,,,
,1.929883,90,6.3,16,,,,,
